"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"870","BE",0,"1",62,"Christians","Divorced","Satisfied",7,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"871","BE",0,"0",19,"Muslims","Single","Satisfied",7,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"872","BE",0,"0",42,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"873","BE",0,"0",46,"Christians","Married","Satisfied",4,"No contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"874","BE",1,"1",37,"Christians","Single","Satisfied",7,"No contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"875","BE",1,"1",75,"Christians","Widowed","Satisfied",8,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"876","BE",1,"1",55,"Not religious","Divorced","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"877","BE",1,"0",39,"Christians","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"878","BE",1,"0",63,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"879","BE",1,"0",73,"Christians","Married","Satisfied",6,"No contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"880","BE",0,"0",22,"Christians","Other","Satisfied",7,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"881","BE",1,"0",82,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"882","BE",1,"0",34,"Christians","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"883","BE",1,"1",19,"Not religious","Other","Satisfied",9,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"884","BE",1,"0",62,"Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"885","BE",1,"0",89,"Not religious","Other","Satisfied",10,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"886","BE",1,"0",40,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"887","BE",0,"1",88,"Christians","Married","Satisfied",4,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"888","BE",0,"0",68,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"889","BE",1,"1",46,"Not religious","Married","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"890","BE",1,"0",74,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"891","BE",1,"1",56,"Christians","Married","Satisfied",5,"Contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"892","BE",1,"1",48,"Not religious","Single","Satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"893","BE",1,"1",77,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"894","BE",1,"1",42,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"895","BE",1,"0",29,"Christians","Other","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"896","BE",1,"1",79,"Christians","Widowed","Not satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"897","BE",0,"1",67,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"898","BE",1,"1",38,"Christians","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"899","BE",1,"1",23,"Not religious","Single","Satisfied",4,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"900","BE",1,"0",21,"Muslims","Single","Not satisfied",6,"Contact","High class","Student",78.47,"1",26.6,2.37103062746311
"901","BE",1,"1",16,"Not religious","Single","Satisfied",4,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"902","BE",1,"0",35,"Muslims","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"903","BE",1,"1",22,"Not religious","Single","Satisfied",4,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"904","BE",1,"0",19,"Not religious","Single","Satisfied",6,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"905","BE",1,"1",21,"Muslims","Single","Not satisfied",4,"No contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"906","BE",1,"1",39,"Not religious","Married","Not satisfied",5,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"907","BE",0,"0",16,"Christians","Single","Satisfied",3,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"908","BE",1,"0",41,"Not religious","Single","Satisfied",1,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"909","BE",0,"1",67,"Christians","Divorced","Satisfied",1,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"910","BE",0,"1",39,"Christians","Single","Not satisfied",1,"No contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"911","BE",0,"1",45,"Not religious","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"912","BE",1,"1",20,"Not religious","Single","Satisfied",5,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"913","BE",1,"0",62,"Not religious","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"914","BE",0,"1",76,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"915","BE",1,"1",22,"Other religions","Single","Satisfied",6,"No contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"916","BE",0,"0",52,"Christians","Married","Satisfied",5,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"917","BE",0,"1",27,"Not religious","Single","Satisfied",6,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"918","BE",0,"0",28,"Other religions","Single","Satisfied",5,"Contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"919","BE",0,"1",22,"Christians","Single","Satisfied",5,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"920","BE",0,"0",30,"Not religious","Married","Satisfied",2,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"921","BE",0,"1",28,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"922","BE",0,"0",29,"Christians","Married","Satisfied",6,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"923","BE",0,"1",37,"Christians","Divorced","Satisfied",3,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"924","BE",1,"0",18,"Christians","Single","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"925","BE",0,"1",50,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"926","BE",0,"1",54,"Christians","Widowed","Not satisfied",6,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"927","BE",0,"0",19,"Not religious","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"928","BE",1,"0",22,"Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"929","BE",0,"1",52,"Christians","Married","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"930","BE",0,"1",58,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"931","BE",0,"0",21,"Christians","Married","Satisfied",4,"No contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"932","BE",1,"1",68,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"933","BE",0,"1",56,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"934","BE",0,"0",52,"Christians","Divorced","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"935","BE",1,"1",67,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"936","BE",0,"0",18,"Christians","Single","Satisfied",4,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"937","BE",1,"0",31,"Not religious","Married","Satisfied",5,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"938","BE",1,"1",33,"Not religious","Single","Satisfied",5,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"939","BE",0,"1",45,"Christians","Married","Satisfied",6,"No contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"940","BE",1,"0",33,"Not religious","Single","Not satisfied",4,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"941","BE",1,"0",49,"Christians","Married","Satisfied",8,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"942","BE",0,"0",42,"Christians","Divorced","Satisfied",6,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"943","BE",1,"1",44,"Christians","Married","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"944","BE",1,"1",39,"Other religions","Divorced","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"945","BE",1,"0",62,"Christians","Married","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"946","BE",1,"1",55,"Christians","Single","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"947","BE",1,"0",71,"Christians","Married","Satisfied",8,"No contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"948","BE",1,"1",16,"Christians","Single","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"949","BE",1,"1",55,"Not religious","Single","Not satisfied",4,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"950","BE",1,"0",69,"Christians","Married","Not satisfied",7,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"951","BE",1,"1",33,"Not religious","Single","Satisfied",5,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"952","BE",1,"1",60,"Christians","Divorced","Satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"953","BE",1,"0",74,"Christians","Married","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"954","BE",1,"0",69,"Christians","Single","Satisfied",7,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"955","BE",1,"1",25,"Not religious","Single","Satisfied",5,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"956","BE",1,"1",65,"Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"957","BE",1,"0",64,"Not religious","Married","Satisfied",4,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"958","BE",1,"0",33,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"959","BE",1,"1",29,"Christians","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"960","BE",0,"0",60,"Not religious","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"961","BE",1,"1",63,"Christians","Married","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"962","BE",1,"0",65,"Christians","Married","Satisfied",7,"No contact","High class","Employed",78.47,"1",26.6,2.37103062746311
"963","BE",1,"1",23,"Other religions","Single","Satisfied",7,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"964","BE",1,"1",61,"Christians","Married","Satisfied",6,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"965","BE",1,"1",35,"Not religious","Married","Satisfied",1,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"966","BE",1,"0",18,"Not religious","Single","Satisfied",10,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"967","BE",1,"0",77,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"968","BE",0,"0",64,"Not religious","Single","Satisfied",3,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"969","BE",1,"0",66,"Christians","Married","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"970","BE",0,"1",82,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"971","BE",1,"0",76,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"972","BE",1,"0",67,"Not religious","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"973","BE",0,"0",33,"Christians","Single","Satisfied",7,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"974","BE",1,"1",21,"Muslims","Married","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"975","BE",1,"1",20,"Muslims","Married","Satisfied",1,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"976","BE",1,"1",62,"Christians","Married","Satisfied",10,"Contact","Working class","Self employed",78.47,"1",26.6,2.37103062746311
"977","BE",1,"1",49,"Not religious","Married","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"978","BE",1,"0",47,"Not religious","Single","Not satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"979","BE",1,"1",82,"Christians","Widowed","Satisfied",5,"Contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"980","BE",1,"0",65,"Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"981","BE",1,"1",59,"Not religious","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"982","BE",1,"1",58,"Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"983","BE",1,"1",37,"Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"984","BE",1,"1",46,"Christians","Married","Not satisfied",5,"Contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"985","BE",1,"1",32,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"986","BE",1,"0",32,"Christians","Married","Satisfied",5,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"987","BE",1,"1",37,"Not religious","Married","Satisfied",4,"Contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"988","BE",1,"1",66,"Not religious","Married","Not satisfied",10,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"989","BE",1,"0",52,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"990","BE",1,"1",46,"Not religious","Married","Not satisfied",6,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"991","BE",1,"1",36,"Not religious","Single","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"992","BE",1,"1",39,"Not religious","Single","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"993","BE",1,"1",54,"Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"994","BE",1,"1",82,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"995","BE",1,"1",75,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"996","BE",1,"0",37,"Not religious","Married","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"997","BE",1,"1",71,"Christians","Single","Not satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"998","BE",1,"1",61,"Christians","Single","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"999","BE",1,"0",66,"Not religious","Married","Satisfied",8,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"1000","BE",1,"0",43,"Christians","Married","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"1001","BE",1,"1",28,"Not religious","Single","Satisfied",6,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
