"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"1123","DK",0,"0","58","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1124","DK",1,"1","67","Christians","Widowed","Satisfied",3,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1125","DK",0,"1","47","Christians","Divorced","Satisfied",9,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1126","DK",0,"1","29","Christians","Married","Satisfied",7,"Contact","Middle class","Self employed",76.35,"1",28.3,61295.9818623394
"1127","DK",1,"1","66","Christians","Married","Satisfied",10,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1128","DK",0,"1","82","Christians","Widowed","Satisfied",8,"No contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1129","DK",1,"0","45","Christians","Married","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1130","DK",1,"1","75","Christians","Married","Satisfied",6,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1131","DK",0,"0","80","Christians","Married","Satisfied",5,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1132","DK",1,"1","45","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1133","DK",1,"1","74","Christians","Widowed","Satisfied",2,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1134","DK",1,"0","34","Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1135","DK",1,"1","76","Christians","Widowed","Satisfied",8,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1136","DK",0,"0","79","Christians","Married","Satisfied",6,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1137","DK",0,"0","18","Other religions","Single","Satisfied",6,"Contact","Working class","Student",76.35,"1",28.3,61295.9818623394
"1138","DK",NA,"1","70","Christians","Single","Satisfied",4,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1139","DK",1,"1","56","Other religions","Divorced","Satisfied",4,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1140","DK",1,"0","30","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1141","DK",0,"1","78","Other religions","Married","Satisfied",10,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1142","DK",1,"0","81","Christians","Married","Satisfied",10,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1143","DK",1,"1","34","Christians","Married","Satisfied",9,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1144","DK",1,"0","58","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1145","DK",NA,"0","55","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1146","DK",1,"1","65","Christians","Married","Satisfied",5,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1147","DK",1,"0","66","Christians","Married","Satisfied",4,"No contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1148","DK",1,"1","44","Christians","Divorced","Satisfied",8,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1149","DK",1,"1","63","Other religions","Married","Satisfied",5,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1150","DK",1,"0","17","Christians","Single","Satisfied",8,"Contact","High class","Student",76.35,"1",28.3,61295.9818623394
"1151","DK",1,"0","31","Not religious","Married","Satisfied",2,"No contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1152","DK",NA,"0","43","Not religious","Married","Satisfied",3,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1153","DK",0,"0","63","Not religious","Married","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1154","DK",1,"0","42","Not religious","Divorced","Satisfied",5,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1155","DK",0,"1","48","Christians","Divorced","Satisfied",6,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1156","DK",0,"1","77","Christians","Married","Satisfied",5,"Contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1157","DK",1,"1","33","Not religious","Single","Satisfied",6,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1158","DK",1,"1","71","Christians","Married","Satisfied",7,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1159","DK",1,"1","50","Christians","Married","Satisfied",4,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1160","DK",0,"0","82","Christians","Married","Satisfied",3,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1161","DK",1,"1","18","Christians","Single","Satisfied",7,"Contact","Middle class","Student",76.35,"1",28.3,61295.9818623394
"1162","DK",1,"0","89","Christians","Widowed","Satisfied",10,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1163","DK",1,"1","56","Christians","Single","Satisfied",8,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1164","DK",0,"0","51","Christians","Divorced","Satisfied",10,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1165","DK",1,"0","70","Christians","Married","Satisfied",8,"Contact","High class","Self employed",76.35,"1",28.3,61295.9818623394
"1166","DK",0,"0","49","Not religious","Divorced","Satisfied",7,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1167","DK",1,"0","66","Christians","Single","Satisfied",8,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1168","DK",1,"0","53","Christians","Single","Not satisfied",8,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1169","DK",1,"1","55","Christians","Single","Satisfied",1,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1170","DK",1,"0","75","Christians","Single","Satisfied",10,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1171","DK",1,"1","71","Christians","Single","Not satisfied",1,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1172","DK",1,"0","29","Christians","Married","Satisfied",10,"No contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1173","DK",0,"0","42","Christians","Single","Satisfied",5,"No contact","Middle class","Unemployed",76.35,"1",28.3,61295.9818623394
"1174","DK",1,"1","40","Muslims","Married","Satisfied",5,"Contact","Middle class","Student",76.35,"1",28.3,61295.9818623394
"1175","DK",1,"0","81","Christians","Married","Satisfied",7,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1176","DK",NA,"0","79","Christians","Married","Satisfied",5,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1177","DK",1,"0","43","Not religious","Married","Satisfied",4,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1178","DK",1,"0","52","Christians","Single","Satisfied",7,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1179","DK",0,"0","70","Christians","Married","Satisfied",4,"No contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1180","DK",1,"1","65","Christians","Married","Satisfied",3,"Contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1181","DK",1,"1","48","Not religious","Married","Satisfied",3,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1182","DK",1,"1","59","Christians","Single","Satisfied",2,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1183","DK",1,"0","61","Christians","Widowed","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1184","DK",1,"1","42","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1185","DK",1,"0","77","Christians","Widowed","Satisfied",5,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1186","DK",0,"1","53","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1187","DK",0,"0","80","Other religions","Married","Satisfied",6,"Contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1188","DK",1,"1","65","Christians","Divorced","Satisfied",1,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1189","DK",1,"1","80","Not religious","Divorced","Satisfied",5,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1190","DK",0,"0","65","Not religious","Divorced","Satisfied",2,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1191","DK",0,"1","37","Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1192","DK",1,"0","50","Not religious","Single","Satisfied",5,"No contact","Middle class","Self employed",76.35,"1",28.3,61295.9818623394
"1193","DK",1,"0","68","Christians","Married","Satisfied",3,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1194","DK",1,"1","53","Christians","Single","Satisfied",10,"No contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1195","DK",1,"1","52","Christians","Married","Satisfied",10,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1196","DK",1,"0","47","Christians","Single","Satisfied",7,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1197","DK",1,"1","56","Christians","Single","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1198","DK",1,"1","79","Not religious","Divorced","Satisfied",3,"Contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1199","DK",0,"0","64","Christians","Widowed","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1200","DK",1,"0","46","Muslims","Married","Satisfied",3,"No contact",NA,"Retired",76.35,"1",28.3,61295.9818623394
"1201","DK",1,"0","33","Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1202","DK",1,"1","54","Not religious","Divorced","Satisfied",5,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1203","DK",0,"0","61","Christians","Married","Satisfied",8,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1204","DK",1,"1","83","Christians","Widowed","Satisfied",5,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1205","DK",1,"1","18","Not religious","Other","Satisfied",1,"Contact","High class","Student",76.35,"1",28.3,61295.9818623394
"1206","DK",1,"0","57","Christians","Married","Satisfied",7,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1207","DK",1,"0","66","Not religious","Married","Satisfied",3,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1208","DK",0,"1","41","Christians","Married","Satisfied",4,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1209","DK",1,"1","53","Christians","Married","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1210","DK",1,"1","73","Christians","Widowed","Satisfied",5,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1211","DK",0,"0","43","Christians","Married","Satisfied",5,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1212","DK",1,"1","21","Christians","Single","Satisfied",8,"Contact","High class","Student",76.35,"1",28.3,61295.9818623394
"1213","DK",1,"1","56","Christians","Married","Satisfied",8,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1214","DK",1,"1","42","Christians","Married","Satisfied",5,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1215","DK",0,"0","22","Not religious","Single","Satisfied",4,"Contact","Middle class","Student",76.35,"1",28.3,61295.9818623394
"1216","DK",1,"0","25","Christians","Single","Satisfied",4,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1217","DK",0,"1","15 years","Christians","Single","Satisfied",4,"Contact","Working class","Student",76.35,"1",28.3,61295.9818623394
"1218","DK",1,"0","42","Not religious","Single","Satisfied",5,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1219","DK",1,"0","84","Not religious","Widowed","Satisfied",8,"No contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1220","DK",1,"0","62","Other religions","Single","Satisfied",2,"No contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1221","DK",0,"0","64","Christians","Married","Satisfied",4,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1222","DK",1,"0","56","Not religious","Single","Satisfied",4,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1223","DK",NA,"0","56","Christians","Married","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1224","DK",1,"1","65","Christians","Married","Satisfied",5,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1225","DK",NA,"0","69","Christians","Married","Satisfied",4,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1226","DK",1,"0","34","Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1227","DK",1,"1","75","Christians","Widowed","Satisfied",5,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1228","DK",1,"0","44","Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1229","DK",1,"1","70","Christians","Married","Satisfied",7,"Contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1230","DK",1,"1","39","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1231","DK",1,"0","71","Christians","Married","Satisfied",4,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1232","DK",1,"0","54","Not religious","Married","Satisfied",10,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1233","DK",1,"1","39","Not religious","Married","Satisfied",4,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1234","DK",NA,"1","65","Not religious","Married","Satisfied",3,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1235","DK",1,"1","61","Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1236","DK",1,"1","65","Christians","Married","Satisfied",4,"Contact","High class","Retired",76.35,"1",28.3,61295.9818623394
"1237","DK",1,"1","68","Christians","Divorced","Satisfied",7,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1238","DK",NA,"1","86","Christians","Widowed","Satisfied",4,"No contact","Working class","Retired",76.35,"1",28.3,61295.9818623394
"1239","DK",1,"1","84","Christians","Widowed","Satisfied",6,"Contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1240","DK",1,"1","45","Christians","Widowed","Satisfied",5,"No contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1241","DK",0,"0","54","Other religions","Married","Satisfied",4,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1242","DK",0,"0","37","Jewish","Married","Satisfied",6,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1243","DK",1,"1","81","Christians","Single","Satisfied",10,"No contact","Middle class","Retired",76.35,"1",28.3,61295.9818623394
"1244","DK",1,"0","39","Christians","Married","Satisfied",6,"Contact","High class","Employed",76.35,"1",28.3,61295.9818623394
"1245","DK",1,"1","50","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",76.35,"1",28.3,61295.9818623394
"1246","DK",1,"0","71","Christians","Married","Satisfied",7,"Contact","Working class","Employed",76.35,"1",28.3,61295.9818623394
"1247","DK",1,"0","32","Christians","Married","Satisfied",1,"Contact","Middle class","Self employed",76.35,"1",28.3,61295.9818623394
